Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004
Country_464,C464,Indicator,I,649742,889216,867073,122155,863711
Country_465,C465,Indicator,I,373794,79964,294788,731833,791140
Country_466,C466,Indicator,I,821807,9035,534992,121583,635804
Country_467,C467,Indicator,I,750068,377859,214014,464327,658761
Country_468,C468,Indicator,I,721873,60179,130298,32661,226236
Country_469,C469,Indicator,I,57487,567,826745,330749,375723
Country_470,C470,Indicator,I,242938,221742,357706,286307,319379
Country_471,C471,Indicator,I,903523,993420,151322,383978,754190
Country_472,C472,Indicator,I,467304,777639,567179,198224,5458
Country_473,C473,Indicator,I,575160,202805,172080,911324,157432
Country_474,C474,Indicator,I,999494,808573,682431,348585,703760
Country_475,C475,Indicator,I,916580,968698,761597,587410,941842
Country_476,C476,Indicator,I,864896,360482,961954,728356,496792
Country_477,C477,Indicator,I,857129,572840,79317,60637,794033
Country_478,C478,Indicator,I,888913,866835,855581,514828,67527
Country_479,C479,Indicator,I,194101,822897,506161,84028,746044
Country_480,C480,Indicator,I,826426,133844,190234,318142,830995
Country_481,C481,Indicator,I,563104,367998,306013,479131,487595
Country_482,C482,Indicator,I,879699,778671,868224,647320,362966
Country_483,C483,Indicator,I,115154,66796,954551,392511,250771
Country_484,C484,Indicator,I,711965,896657,707188,922425,994652
Country_485,C485,Indicator,I,802149,283502,814351,516888,657926
Country_486,C486,Indicator,I,712675,214203,200353,706118,490554
Country_487,C487,Indicator,I,537707,506325,191655,158639,346273
Country_488,C488,Indicator,I,944413,507892,340939,634967,215298
Country_489,C489,Indicator,I,98588,212618,991226,239200,82538
Country_490,C490,Indicator,I,589896,862276,440291,628388,267117
Country_491,C491,Indicator,I,101969,548536,704728,455864,409589
Country_492,C492,Indicator,I,251663,535149,417933,905506,862249
Country_493,C493,Indicator,I,584287,504887,3528,639096,67575
Country_494,C494,Indicator,I,865376,842592,629683,309729,443690
Country_495,C495,Indicator,I,123318,199432,735950,411069,448603
Country_496,C496,Indicator,I,685729,752736,963571,380947,377422
Country_497,C497,Indicator,I,688739,804090,352660,642275,943244
Country_498,C498,Indicator,I,748244,691995,463038,680326,345112
Country_499,C499,Indicator,I,339504,109527,892128,935046,761564
Country_500,C500,Indicator,I,268667,363500,463063,623303,791448
Country_501,C501,Indicator,I,628549,419710,171131,228693,477979
Country_502,C502,Indicator,I,260764,687866,326292,88758,171993
Country_503,C503,Indicator,I,723603,303421,549740,655314,428221
Country_504,C504,Indicator,I,603909,206118,951231,923622,48690
Country_505,C505,Indicator,I,7217,200563,367575,240459,364298
Country_506,C506,Indicator,I,230073,278206,935872,749076,270807
Country_507,C507,Indicator,I,949404,203948,464148,992013,406917
Country_508,C508,Indicator,I,581601,823709,988669,235162,535450
Country_509,C509,Indicator,I,664256,383605,295321,842164,722847
Country_510,C510,Indicator,I,391917,484651,308105,884181,471447
Country_511,C511,Indicator,I,34201,986742,762264,281507,103827
Country_512,C512,Indicator,I,842553,864845,88253,657120,341876
Country_513,C513,Indicator,I,48014,877036,896783,828494,142795
Country_514,C514,Indicator,I,781950,652273,38007,96151,700723
Country_515,C515,Indicator,I,870270,360873,587477,622219,322383
Country_516,C516,Indicator,I,352479,666503,279174,902324,280456
Country_517,C517,Indicator,I,82461,210576,749152,143779,62055
Country_518,C518,Indicator,I,178224,843115,926720,329600,431367
Country_519,C519,Indicator,I,836195,405827,151297,723117,996092
Country_520,C520,Indicator,I,893599,195269,617278,606404,78781
Country_521,C521,Indicator,I,542178,859198,59141,530985,394870
Country_522,C522,Indicator,I,18661,253653,15601,248133,85906
Country_523,C523,Indicator,I,960559,560521,874358,766611,98741
Country_524,C524,Indicator,I,537635,878341,355159,445084,838543
Country_525,C525,Indicator,I,87918,964203,176879,839950,444481
Country_526,C526,Indicator,I,150473,12592,989457,345101,155303
Country_527,C527,Indicator,I,842119,763598,714569,745531,817621
Country_528,C528,Indicator,I,121672,984802,694847,733665,200518
Country_529,C529,Indicator,I,690800,226690,437972,480039,865317
Country_530,C530,Indicator,I,216481,598608,925768,271052,507879
Country_531,C531,Indicator,I,734281,754934,657195,943526,689044
Country_532,C532,Indicator,I,839913,556328,260914,484198,944149
Country_533,C533,Indicator,I,605866,142483,786419,562200,255952
Country_534,C534,Indicator,I,467493,494358,990786,148885,559016
Country_535,C535,Indicator,I,992728,522088,408669,915737,195844
Country_536,C536,Indicator,I,216716,71953,862145,457934,419237
Country_537,C537,Indicator,I,781007,617572,382290,116046,459158
Country_538,C538,Indicator,I,394671,920338,414085,573860,316072
Country_539,C539,Indicator,I,454645,638644,537966,84595,966749
Country_540,C540,Indicator,I,810889,651287,294316,239998,138599
Country_541,C541,Indicator,I,97871,125649,228695,583202,903215
Country_542,C542,Indicator,I,157380,480130,779648,645245,126851
Country_543,C543,Indicator,I,717034,283698,931745,662472,369808
Country_544,C544,Indicator,I,538542,147546,207602,893529,637235
Country_545,C545,Indicator,I,224238,281011,943583,923254,568439
Country_546,C546,Indicator,I,926914,475544,458581,229956,590146
Country_547,C547,Indicator,I,639881,356034,203395,609467,597384
Country_548,C548,Indicator,I,137715,625016,843488,362125,53164
Country_549,C549,Indicator,I,601181,167015,792274,299818,871499
Country_550,C550,Indicator,I,692077,949613,882277,127239,464948
Country_551,C551,Indicator,I,846028,645642,67527,109241,636260
Country_552,C552,Indicator,I,833453,356380,275508,883843,601913
Country_553,C553,Indicator,I,318288,507097,162903,702131,30415
Country_554,C554,Indicator,I,491756,389223,674902,996113,845290
Country_555,C555,Indicator,I,611332,663422,648691,393303,736079
Country_556,C556,Indicator,I,786546,35851,662044,312722,968511
Country_557,C557,Indicator,I,133309,850330,885261,30521,465750
Country_558,C558,Indicator,I,342263,301468,411089,287412,738316
Country_559,C559,Indicator,I,361024,21266,87239,688364,51495
Country_560,C560,Indicator,I,781641,211539,32051,570736,824440
Country_561,C561,Indicator,I,364458,467882,297339,734073,554490
Country_562,C562,Indicator,I,471204,795069,724666,805608,451564
Country_563,C563,Indicator,I,122689,953662,16542,462932,392395
Country_564,C564,Indicator,I,806500,135875,751194,131717,460525
Country_565,C565,Indicator,I,854842,222161,586327,705562,935626
Country_566,C566,Indicator,I,954300,345495,179487,835591,650975
Country_567,C567,Indicator,I,742922,999803,869442,297206,980640
Country_568,C568,Indicator,I,665055,573342,902456,396587,514099
Country_569,C569,Indicator,I,133028,751395,384954,726143,296265
Country_570,C570,Indicator,I,367272,961032,555241,539615,357787
Country_571,C571,Indicator,I,212637,409575,766397,453588,213173
Country_572,C572,Indicator,I,709149,137312,165960,87156,387090
Country_573,C573,Indicator,I,329003,609183,101185,636594,792257
Country_574,C574,Indicator,I,186284,541457,337130,313101,520486
Country_575,C575,Indicator,I,379999,303790,692986,857717,889769
Country_576,C576,Indicator,I,116419,63943,765469,539788,753985
Country_577,C577,Indicator,I,991842,310706,297543,72471,886244
Country_578,C578,Indicator,I,984057,377847,48779,458063,810407
Country_579,C579,Indicator,I,676297,57127,915904,89137,682630
Country_580,C580,Indicator,I,49051,845875,145077,934951,975499
Country_581,C581,Indicator,I,63142,392192,173941,37405,513784
Country_582,C582,Indicator,I,860380,365204,256625,826209,213391
Country_583,C583,Indicator,I,925836,965531,773584,355728,101048
Country_584,C584,Indicator,I,286865,220004,112618,337276,922595
Country_585,C585,Indicator,I,276489,154260,184371,893475,591761
Country_586,C586,Indicator,I,348357,999450,19678,684015,236914
Country_587,C587,Indicator,I,293853,565732,223014,15080,628831
Country_588,C588,Indicator,I,436974,69889,906409,694551,188124
Country_589,C589,Indicator,I,494294,899989,208080,590534,549995
Country_590,C590,Indicator,I,930254,193790,909587,128187,421166
Country_591,C591,Indicator,I,816729,348793,871203,437506,655142
Country_592,C592,Indicator,I,955291,868880,570322,850293,269785
Country_593,C593,Indicator,I,631183,207430,616795,738054,137141
Country_594,C594,Indicator,I,70898,859098,483121,659831,703056
Country_595,C595,Indicator,I,87236,713574,16933,398035,689231
Country_596,C596,Indicator,I,358168,859788,959086,750848,73561
Country_597,C597,Indicator,I,182326,484932,311503,933023,553165
Country_598,C598,Indicator,I,900356,235767,475209,991188,344019
Country_599,C599,Indicator,I,489549,580590,406277,629295,370974
Country_600,C600,Indicator,I,225387,200309,672886,154375,377623
Country_601,C601,Indicator,I,251451,194023,180339,505808,735022
Country_602,C602,Indicator,I,758896,671792,943129,907465,491920
Country_603,C603,Indicator,I,266801,263076,321715,113964,245749
Country_604,C604,Indicator,I,939010,152639,812974,650152,998846
Country_605,C605,Indicator,I,62582,909350,3672,152473,147524
Country_606,C606,Indicator,I,210951,784066,469244,836476,970789
Country_607,C607,Indicator,I,231750,685110,572987,807682,493820
Country_608,C608,Indicator,I,205863,631453,713074,471631,19897
Country_609,C609,Indicator,I,553,300936,703800,736766,606797
Country_610,C610,Indicator,I,539201,642995,872490,782020,762055
Country_611,C611,Indicator,I,958356,60131,301242,991139,46756
Country_612,C612,Indicator,I,191104,9149,280063,222854,148829
Country_613,C613,Indicator,I,679707,492420,746556,41990,138500
Country_614,C614,Indicator,I,35479,806133,756789,253187,377102
Country_615,C615,Indicator,I,561356,698561,204120,987129,325942
Country_616,C616,Indicator,I,231122,535274,535860,304468,704051
Country_617,C617,Indicator,I,135310,708552,782737,44364,953469
Country_618,C618,Indicator,I,947543,750459,414238,730550,939993
Country_619,C619,Indicator,I,740920,789493,840657,603663,719273
Country_620,C620,Indicator,I,191265,434086,945914,888772,145420
Country_621,C621,Indicator,I,749896,349263,395544,474663,221862
Country_622,C622,Indicator,I,811156,28925,117405,321872,379318
Country_623,C623,Indicator,I,374500,774705,558614,520775,183380
Country_624,C624,Indicator,I,713174,197090,739382,3866,74768
Country_625,C625,Indicator,I,730494,495001,732082,364720,848406
Country_626,C626,Indicator,I,857309,896596,608729,866753,968905
Country_627,C627,Indicator,I,824351,52153,343901,154641,468142
Country_628,C628,Indicator,I,381786,168133,504691,305275,885870
Country_629,C629,Indicator,I,762121,620821,475751,490702,204365
Country_630,C630,Indicator,I,255574,211619,447209,265875,227339
Country_631,C631,Indicator,I,105244,180917,159419,233416,727592
Country_632,C632,Indicator,I,771020,109968,826585,240751,239076
Country_633,C633,Indicator,I,135648,968781,269920,661228,26871
Country_634,C634,Indicator,I,676561,582499,202244,526781,495606
Country_635,C635,Indicator,I,947048,548019,500614,199258,455725
Country_636,C636,Indicator,I,446640,919273,893907,284982,692444
Country_637,C637,Indicator,I,590255,427100,984486,464718,799879
Country_638,C638,Indicator,I,488315,36851,447176,35920,98728
Country_639,C639,Indicator,I,458736,118351,539551,528156,731922
Country_640,C640,Indicator,I,405897,342224,555646,723878,999278
Country_641,C641,Indicator,I,790701,823990,231319,195474,696941
Country_642,C642,Indicator,I,270749,732222,492679,332409,322690
Country_643,C643,Indicator,I,966038,661871,582942,515901,793716
Country_644,C644,Indicator,I,892101,999827,342421,346741,559260
Country_645,C645,Indicator,I,749533,722610,58855,68533,213401
Country_646,C646,Indicator,I,759108,489448,54503,861794,177134
Country_647,C647,Indicator,I,241539,731778,835093,165060,165083
Country_648,C648,Indicator,I,236446,412229,601071,520696,228495
Country_649,C649,Indicator,I,928139,755190,271541,855332,705475
Country_650,C650,Indicator,I,741090,474115,985295,490409,225497
Country_651,C651,Indicator,I,896602,832432,210799,168125,656415
Country_652,C652,Indicator,I,29605,411368,110308,353144,248985
Country_653,C653,Indicator,I,141691,421795,965525,68889,787979
Country_654,C654,Indicator,I,247291,943610,864731,416574,888008
Country_655,C655,Indicator,I,859677,244922,154437,258952,238501
Country_656,C656,Indicator,I,453454,693205,529200,662556,336892
Country_657,C657,Indicator,I,318416,194887,399455,674858,656796
Country_658,C658,Indicator,I,664508,447519,780028,226061,132239
Country_659,C659,Indicator,I,737515,290776,857114,73461,799064
Country_660,C660,Indicator,I,956776,948078,947643,889142,11930
Country_661,C661,Indicator,I,983078,194149,528959,132010,118184
Country_662,C662,Indicator,I,844411,231412,729664,133737,487884
Country_663,C663,Indicator,I,196418,561949,966870,785884,110020
Country_664,C664,Indicator,I,604600,990811,322608,332075,915497
Country_665,C665,Indicator,I,294437,563315,706527,267017,917428
Country_666,C666,Indicator,I,208151,825951,577265,398261,255183
Country_667,C667,Indicator,I,973851,910238,757890,745157,40366
Country_668,C668,Indicator,I,590320,353949,269999,601122,788424
Country_669,C669,Indicator,I,805972,91791,444296,115733,16952
Country_670,C670,Indicator,I,948061,277308,153843,438639,597277
Country_671,C671,Indicator,I,744058,701460,843387,752381,262372
Country_672,C672,Indicator,I,784255,12829,609065,125710,584390
Country_673,C673,Indicator,I,862942,123179,599714,183078,486240
Country_674,C674,Indicator,I,281944,342860,77833,558179,412445
Country_675,C675,Indicator,I,682382,507249,28891,986821,10148
Country_676,C676,Indicator,I,326623,316591,190364,536071,432857
Country_677,C677,Indicator,I,580053,368448,885294,175804,600046
Country_678,C678,Indicator,I,908064,220076,688850,705131,646479
Country_679,C679,Indicator,I,701279,572637,20103,35964,875453
Country_680,C680,Indicator,I,401924,837167,465633,488638,137308
Country_681,C681,Indicator,I,725313,36007,182477,585547,335683
Country_682,C682,Indicator,I,62217,847382,944118,857857,803915
Country_683,C683,Indicator,I,393838,473203,38660,878791,729598
Country_684,C684,Indicator,I,418704,894995,688383,354382,74984
Country_685,C685,Indicator,I,388886,916792,940795,515099,500066
Country_686,C686,Indicator,I,206433,189725,656804,667240,746617
Country_687,C687,Indicator,I,280726,823881,779432,989381,13671
Country_688,C688,Indicator,I,746533,414987,430229,248999,140129
Country_689,C689,Indicator,I,883705,660087,882004,328522,815695
Country_690,C690,Indicator,I,295280,544648,464607,543101,482445
Country_691,C691,Indicator,I,407277,173973,15969,426484,193651
Country_692,C692,Indicator,I,264343,567954,327199,513626,807520
Country_693,C693,Indicator,I,205744,652863,170489,985395,208868
Country_694,C694,Indicator,I,97551,543967,131560,702185,671424
Country_695,C695,Indicator,I,119636,123703,73113,668566,364751
Country_696,C696,Indicator,I,947257,12677,221883,140048,329166
Country_697,C697,Indicator,I,501180,180424,205609,496334,311945
Country_698,C698,Indicator,I,524615,193680,340737,66432,178053
Country_699,C699,Indicator,I,203365,904438,471972,833132,676350
Country_700,C700,Indicator,I,338504,587695,518580,299103,37235
Country_701,C701,Indicator,I,135537,966982,403590,501669,288275
Country_702,C702,Indicator,I,95362,628992,793906,165511,279648
Country_703,C703,Indicator,I,420170,404899,218309,932958,188325
Country_704,C704,Indicator,I,794555,905772,352921,443287,136686
Country_705,C705,Indicator,I,912516,454235,504880,359816,120043
Country_706,C706,Indicator,I,136370,878897,233098,984619,770838
Country_707,C707,Indicator,I,454992,815552,848958,463294,619310
Country_708,C708,Indicator,I,177423,984029,739567,25973,504977
Country_709,C709,Indicator,I,957076,124207,657781,858863,813025
Country_710,C710,Indicator,I,365905,848338,728335,72130,933982
Country_711,C711,Indicator,I,611804,404467,964433,113139,411783
